EROR24307NEMIS	Ergocalciferol  Oral solution  3000 units/ml	92
EROR28873NEMIS	Ergocalciferol  Oral suspension  30,000 units/5 ml	8
EROR29918NEMIS	Ergocalciferol  Oral drops  20,000 units/ml	32
ERP	Unknown code.	421
ERPA1102	Erythromycin  Paediatric suspension  125 mg/5 ml	523
ERPA1106	Erythroped  P.i. suspension  125 mg/5 ml	203
ERSA8879BRIDL	Erythroped A  Sachets  1 gram/sachet	4
ERSKIRE1	Unknown code.	13
ERSKIRE2	Unknown code.	21
ERST3539	Erythromycin  Tablets  250 mg	11828
ERST3540	Erythromycin  Stearate tablets  500 mg	2618
ERST4896	Erythromycin (As Stearate)  Stearate tablets  250 mg	618
ERSU1104	Erythromycin  Suspension  500 mg/5 ml	54
ERSU1107	Erythroped  Suspension  250 mg/5 ml	163
ERSU1108	Erythroped  Suspension forte  Sugar Free 500 mg/5 ml	77
ERSU19605EMIS	Erythroped  Sugar-free suspension  250 mg/5 ml	359
ERSU25264EMIS	Erythromycin Ethyl Succinate  Sugar-free suspension  125 mg/5 ml	3605
ERSU25265EMIS	Erythromycin Ethyl Succinate  Sugar-free suspension  250 mg/5 ml	3910
ERSU25266EMIS	Erythromycin Ethyl Succinate  Suspension  125 mg/5 ml	560
ERSU25267EMIS	Erythromycin Ethyl Succinate  Suspension  250 mg/5 ml	537
ERSU25268EMIS	Erythromycin Ethyl Succinate  Suspension  500 mg/5 ml	358
ERSU28989EMIS	Erythromycin Ethyl Succinate  Sugar-free suspension  500 mg/5 ml	240
ERSU4893	Erythromycin  Sugar free granules  250 mg/sachet	7
ERSU4895	Erythromycin  Suspension  250 mg/5 ml	356
ERSU9004DLSEM	Erythromycin  Sugar free suspension  125mg/5ml	83
ERSU9005DLSEM	Erythromycin  Sugar free suspension  250mg/5ml	84
ERTA10453BRIDL	Erythromycin Ethyl Succinate  Tablets  500 mg	2337
ERTA1101	Erythromid  Tablets  250 mg	1
ERTA24305NEMIS	Ergocalciferol  Tablets  250 micrograms	49
ERTA24306NEMIS	Ergocalciferol  Tablets  1.25 mg	34
ERTA3533	Erythrocin  Tablets  250 mg	79
ERTA3534	Erythrocin  Tablets  500 mg	85
ERTA3541	Erythromycin  Tablets  500 mg	522
ERTA3543	Erythroped A  Tablets  500 mg	795
ERTA8779BBSLH	Unknown code.	1
ERTO9014EMIS	Erythromycin  Topical solution	36
ESCREGTON7244	Eskamel  Cream	10
ESOR22659NEMIS	Escitalopram  Oral Drops, Solution  Sugar Free 10 mg/ml	10
ESTA13085NEMIS	Escitalopram  Tablets  10 mg	3010
ESTA15859NEMIS	Escitalopram  Tablets  20 mg	1050
ESTA16904NEMIS	Escitalopram  Tablets  5 mg	1019
ETCA10348BRIDL	Etodolac  Capsules  300 mg	425
ETCA4907	Etodolac  Capsules  200 mg	18
ETM/24010EMIS	Etodolac  M/R tablets  600 mg	590
ETPO20245NEMIS	Etanercept  Powder for injection  50 mg vial	1
ETPO4751NEMIS	Etanercept  Powder for injection  25 mg vial	9
ETSO23724NEMIS	Etanercept  Solution for injection in pre-filled syringe  25 mg	4
ETSO39061NEMIS	Unknown code.	1
ETSY20145NEMIS	Ethambutol Hydrochloride  Syrup  300 mg/5 ml	1
ETSY23836NEMIS	Ethambutol  Syrup  100 mg/5 ml	1
ETTA12809NEMIS	Etoricoxib  Tablets  60 mg	1004
ETTA12810NEMIS	Etoricoxib  Tablets  90 mg	911
ETTA12811NEMIS	Etoricoxib  Tablets  120 mg	497
ETTA17647NEMIS	Etamsylate  Tablets  500 mg	3
ETTA28966NEMIS	Etoricoxib  Tablets  30 mg	87
ETTA31776NEMIS	Etravirine  Tablets  100 mg	1
ETTA4900	Ethambutol Hydrochloride  Tablets  100 mg	22
ETTA7000	Ethambutol Hydrochloride  Tablets  400 mg	25
EUTA25004EMIS	Eucardic  Tablets  12.5 mg	1
EUTA25005EMIS	Eucardic  Tablets  25 mg	1
EUTA29316NEMIS	Eucreas  Tablets  1 gram + 50 mg	2
EUTA29317NEMIS	Eucreas  Tablets  850 mg + 50 mg	1
EUTA34013EMIS	Eucardic  Tablets  3.125 mg	2
EUTA3551	Euglucon  Tablets  2.5 mg	1
EUTA3552	Euglucon  Tablets  5 mg	2
EVANSDI1	Unknown code.	12
EVTA34223EMIS	Evista  Tablets  60 mg	52
EXIN22882NEMIS	Exubera  Inhalation Powder Blisters  1 mg Unit Dose Blister	2
EXIN22884NEMIS	Exubera  Inhalation Powder Blisters  3 mg Unit Dose Blister	3
EXIN25436NEMIS	Exenatide  Injection (Pre-Filled Pen)  5 micrograms/dose, 60 doses	57
EXIN25438NEMIS	Exenatide  Injection (Pre-Filled Pen)  10 micrograms/dose, 60 doses	196
EXTA23855NEMIS	Exforge  Tablets  5 mg/80 mg	1
EXTA23856NEMIS	Exforge  Tablets  5 mg/160 mg	4
EXTA23857NEMIS	Exforge  Tablets  10 mg/160 mg	3
EXTA2781NEMIS	Exemestane  Tablets  25 mg	191
EZTA15249NEMIS	Ezetimibe  Tablets  10 mg	3824
EZTA15252NEMIS	Ezetrol  Tablets  10 mg	58
EZTA20280NEMIS	Ezetimibe And Simvastatin  Tablets  10 mg + 20 mg	144
EZTA20281NEMIS	Ezetimibe And Simvastatin  Tablets  10 mg + 40 mg	262
EZTA20282NEMIS	Ezetimibe And Simvastatin  Tablets  10 mg + 80 mg	49
EllioAD1	Unknown code.	545
EllioBR1	Unknown code.	1302
EllioDA1	Unknown code.	15
EllioDA2	Unknown code.	48
EllioDA4	Unknown code.	180
EllioME2	Unknown code.	23
EllioPR1	Unknown code.	70
EllioRE1	Unknown code.	79
EllioRE3	Unknown code.	297
EllioSE1	Unknown code.	8
Eu	[X]Mental and behavioural disorders	106
Eu0	[X]Organic, including symptomatic, mental disorders	5
Eu00	[X]Dementia in Alzheimer's disease	392
Eu000	[X]Dementia in Alzheimer's disease with early onset	16
Eu001	[X]Dementia in Alzheimer's disease with late onset	135
Eu002	[X]Dementia in Alzheimer's dis, atypical or mixed type	40
Eu00z	[X]Dementia in Alzheimer's disease, unspecified	116
Eu01	[X]Vascular dementia	789
Eu010	[X]Vascular dementia of acute onset	3
Eu011	[X]Multi-infarct dementia	39
Eu012	[X]Subcortical vascular dementia	4
Eu013	[X]Mixed cortical and subcortical vascular dementia	3
Eu01y	[X]Other vascular dementia	4
Eu01z	[X]Vascular dementia, unspecified	55
Eu02	[X]Dementia in other diseases classified elsewhere	9
Eu020	[X]Dementia in Pick's disease	8
Eu021	[X]Dementia in Creutzfeldt-Jakob disease	2
Eu022	[X]Dementia in Huntington's disease	2
Eu023	[X]Dementia in Parkinson's disease	24
Eu024	[X]Dementia in human immunodef virus [HIV] disease	2
Eu025	[X]Lewy body dementia	35
Eu02y	[X]Dementia in other specified diseases classif elsewhere	3
Eu02z	[X] Unspecified dementia	280
Eu03	[X]Organic amnesic syndrome not induced by alcohol or other psychoactive substances	2
Eu04	[X]Delirium, not induced by alcohol and other psychoactive subs	25
Eu040	[X]Delirium not superimposed on dementia, so described	2
Eu04y	[X]Other delirium	3
Eu04z	[X]Delirium, unspecified	4
Eu050	[X]Organic hallucinosis	1
Eu051	[X]Organic catatonic disorder	1
Eu052	[X]Organic delusional [schizophrenia-like] disorder	4
Eu053	[X]Organic mood [affective] disorders	3
Eu054	[X]Organic anxiety disorder	6
Eu055	[X]Organic dissociative disorder	3
Eu056	[X]Organic emotionally labile [asthenic] disorder	8
Eu057	[X]Mild cognitive disorder	121
Eu05y	[X]Other specified mental disorder due to brain damage and dysfunction and to physical disease	5
Eu05z	[X]Unspecified mental disorder due to brain damage and dysfunction and to physical disease	5
Eu06	[X]Personality and behavioural disorders due to brain disease, damage and dysfunction	2
Eu060	[X]Organic personality disorder	2
Eu062	[X]Postconcussional syndrome	4
Eu06z	[X]Unspecified organic personality and behavioural disorder due to brain disease, damage and dysfunction	2
Eu0z	[X]Unspecified organic or symptomatic mental disorder	16
Eu1	[X]Mental and behavioural disorders due to psychoactive substance use	17
Eu10	[X]Mental and behavioural disorders due to use of alcohol	36
Eu100	[X]Mental and behavioural disorders due to use of alcohol: acute intoxication	25
Eu101	[X]Mental and behavioural disorders due to use of alcohol: harmful use	8
Eu102	[X]Mental and behavioural disorders due to use of alcohol: dependence syndrome	95
Eu103	[X]Mental and behavioural disorders due to use of alcohol: withdrawal state	3
Eu104	[X]Mental and behavioural disorders due to use of alcohol: withdrawal state with delirium	4
Eu105	[X]Mental and behavioural disorders due to use of alcohol: psychotic disorder	27
Eu106	[X]Mental and behavioural disorders due to use of alcohol: amnesic syndrome	2
Eu107	[X]Mental and behavioural disorders due to use of alcohol: residual and late-onset psychotic disorder	8
Eu108	[X]Alcohol withdrawal-induced seizure	12
Eu10y	[X]Mental and behavioural disorders due to use of alcohol: other mental and behavioural disorders	2
Eu112	[X]Mental and behavioural disorders due to use of opioids: dependence syndrome	235
Eu113	[X]Mental and behavioural disorders due to use of opioids: withdrawal state	5
Eu12	[X]Mental and behavioural disorders due to use of cannabinoids	13
Eu120	[X]Mental and behavioural disorders due to use of cannabinoids: acute intoxication	1
Eu121	[X]Mental and behavioural disorders due to use of cannabinoids: harmful use	4
Eu122	[X]Mental and behavioural disorders due to use of cannabinoids: dependence syndrome	72
Eu123	[X]Mental and behavioural disorders due to use of cannabinoids: withdrawal state	1
Eu125	[X]Mental and behavioural disorders due to use of cannabinoids: psychotic disorder	6
Eu127	[X]Mental and behavioural disorders due to use of cannabinoids: residual and late-onset psychotic disorder	1
Eu12z	[X]Mental and behavioural disorders due to use of cannabinoids: unspecified mental and behavioural disorder	1
Eu13	[X]Mental and behavioural disorders due to use of sedatives or hypnotics	1
Eu132	[X]Mental and behavioural disorders due to use of sedatives or hypnotics: dependence syndrome	14
Eu14	[X]Mental and behavioural disorders due to use of cocaine	3
Eu140	[X]Mental and behavioural disorders due to use of cocaine: acute intoxication	1
Eu141	[X]Mental and behavioural disorders due to use of cocaine: harmful use	1
Eu142	[X]Mental and behavioural disorders due to use of cocaine: dependence syndrome	33
Eu14z	[X]Mental and behavioural disorders due to use of cocaine: unspecified mental and behavioural disorder	1
Eu152	[X]Mental and behavioural disorders due to use of other stimulants, including caffeine: dependence syndrome	4
Eu16	[X]Mental and behavioural disorders due to use of hallucinogens	1
Eu160	[X]Mental and behavioural disorders due to use of hallucinogens: acute intoxication	1
Eu162	[X]Mental and behavioural disorders due to use of hallucinogens: dependence syndrome	1
Eu18	[X]Mental and behavioural disorders due to use of volatile solvents	1
Eu181	[X]Mental and behavioural disorders due to use of volatile solvents: harmful use	1
Eu182	[X]Mental and behavioural disorders due to use of volatile solvents: dependence syndrome	1
Eu19	[X]Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances	2
Eu191	[X]Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances: harmful use	1
Eu192	[X]Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances: dependence syndrome	12
Eu193	[X]Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances: withdrawal state	1
Eu1A2	[X]Mental and behavioural disorders due to use of crack cocaine: dependence syndrome	1
Eu1A5	[X]Mental and behavioural disorders due to use of crack cocaine: psychotic disorder	1
Eu2	[X]Schizophrenia, schizotypal and delusional disorders	41
Eu20	[X]Schizophrenia	303
Eu200	[X]Paranoid schizophrenia	52
Eu202	[X]Catatonic schizophrenia	2
Eu203	[X]Undifferentiated schizophrenia	3
Eu205	[X]Residual schizophrenia	2
Eu206	[X]Simple schizophrenia	1
Eu20y	[X]Other schizophrenia	7
Eu20z	[X]Schizophrenia, unspecified	14
Eu21	[X]Schizotypal disorder	8
Eu22	[X]Persistent delusional disorders	11
Eu220	[X]Delusional disorder	244
Eu22y	[X]Other persistent delusional disorders	6
Eu22z	[X]Persistent delusional disorder, unspecified	4
Eu23	[X]Acute and transient psychotic disorders	22
Eu230	[X]Acute polymorphic psychotic disorder without symptoms of schizophrenia	5
Eu231	[X]Acute polymorphic psychotic disorder with symptoms of schizophrenia	6
Eu232	[X]Acute schizophrenia-like psychotic disorder	12
Eu233	[X]Other acute predominantly delusional psychotic disorders	2
Eu23y	[X]Other acute and transient psychotic disorders	5
Eu23z	[X]Acute and transient psychotic disorder, unspecified	27
Eu24	[X]Induced delusional disorder	7
Eu25	[X]Schizoaffective disorders	111
Eu250	[X]Schizoaffective disorder, manic type	11
Eu251	[X]Schizoaffective disorder, depressive type	12
Eu252	[X]Schizoaffective disorder, mixed type	8
Eu25y	[X]Other schizoaffective disorders	1
Eu25z	[X]Schizoaffective disorder, unspecified	34
Eu2y	[X]Other nonorganic psychotic disorders	1
Eu2z	[X]Unspecified nonorganic psychosis	195
Eu3	[X]Mood - affective disorders	127
Eu30	[X]Manic episode	37
Eu300	[X]Hypomania	97
Eu301	[X]Mania without psychotic symptoms	14
Eu302	[X]Mania with psychotic symptoms	16
Eu30y	[X]Other manic episodes	1
Eu30z	[X]Manic episode, unspecified	15
Eu31	[X]Bipolar affective disorder	645
Eu310	[X]Bipolar affective disorder, current episode hypomanic	22
Eu311	[X]Bipolar affective disorder, current episode manic without psychotic symptoms	1
Eu312	[X]Bipolar affective disorder, current episode manic with psychotic symptoms	1
Eu313	[X]Bipolar affective disorder, current episode mild or moderate depression	10
Eu314	[X]Bipolar affective disorder, current episode severe depression without psychotic symptoms	1
Eu315	[X]Bipolar affective disorder, current episode severe depression with psychotic symptoms	3
Eu316	[X]Bipolar affective disorder, current episode mixed	1
Eu317	[X]Bipolar affective disorder, currently in remission	24
Eu31y	[X]Other bipolar affective disorders	5
Eu31z	[X]Bipolar affective disorder, unspecified	65
Eu32	[X]Depressive episode	7189
Eu320	[X]Mild depressive episode	2661
Eu321	[X]Moderate depressive episode	5260
Eu322	[X]Severe depressive episode without psychotic symptoms	1372
Eu323	[X]Severe depressive episode with psychotic symptoms	209
Eu324	[X]Mild depression	1720
Eu325	[X]Major depression, mild	1
Eu326	[X]Major depression, moderately severe	5
Eu327	[X]Major depression, severe without psychotic symptoms	2
Eu328	[X]Major depression, severe with psychotic symptoms	1
Eu32y	[X]Other depressive episodes	265
Eu32z	[X]Depressive episode, unspecified	30556
Eu33	[X]Recurrent depressive disorder	1418
Eu330	[X]Recurrent depressive disorder, current episode mild	50
Eu331	[X]Recurrent depressive disorder, current episode moderate	102
Eu332	[X]Recurrent depressive disorder, current episode severe without psychotic symptoms	108
Eu333	[X]Recurrent depressive disorder, current episode severe with psychotic symptoms	120
Eu334	[X]Recurrent depressive disorder, currently in remission	25
Eu33y	[X]Other recurrent depressive disorders	17
Eu33z	[X]Recurrent depressive disorder, unspecified	92
Eu34	[X]Persistent mood affective disorders	12
Eu340	[X]Cyclothymia	69
Eu341	[X]Dysthymia	445
Eu34y	[X]Other persistent mood affective disorders	3
Eu34z	[X]Persistent mood affective disorder, unspecified	2
Eu3y	[X]Other mood affective disorders	3
Eu3y0	[X]Other single mood affective disorders	8
Eu3y1	[X]Other recurrent mood affective disorders	7
Eu3yy	[X]Other specified mood affective disorders	1
Eu3z	[X]Unspecified mood affective disorder	16
Eu4	[X]Neurotic, stress - related and somoform disorders	45
Eu40	[X]Phobic anxiety disorders	200
Eu400	[X]Agoraphobia	832
Eu401	[X]Social phobias	178
Eu402	[X]Specific (isolated) phobias	333
Eu403	[X]Needle phobia	256
Eu40y	[X]Other phobic anxiety disorders	6
Eu40z	[X]Phobic anxiety disorder, unspecified	282
Eu41	[X]Other anxiety disorders	115
Eu410	[X]Panic disorder [episodic paroxysmal anxiety]	739
Eu411	[X]Generalized anxiety disorder	1884
Eu412	[X]Mixed anxiety and depressive disorder	3375
Eu413	[X]Other mixed anxiety disorders	5
Eu41y	[X]Other specified anxiety disorders	28
Eu41z	[X]Anxiety disorder, unspecified	3976
Eu42	[X]Obsessive - compulsive disorder	919
Eu420	[X]Predominantly obsessional thoughts or ruminations	50
Eu421	[X]Predominantly compulsive acts [obsessional rituals]	25
Eu422	[X]Mixed obsessional thoughts and acts	45
Eu42y	[X]Other obsessive-compulsive disorders	4
Eu42z	[X]Obsessive-compulsive disorder, unspecified	21
Eu43	[X]Reaction to severe stress, and adjustment disorders	36
Eu430	[X]Acute stress reaction	641
Eu431	[X]Post - traumatic stress disorder	1924
Eu432	[X]Adjustment disorders	467
Eu43y	[X]Other reactions to severe stress	31
Eu43z	[X]Reaction to severe stress, unspecified	5
Eu44	[X]Dissociative [conversion] disorders	41
Eu440	[X]Dissociative amnesia	6
Eu441	[X]Dissociative fugue	5
Eu442	[X]Dissociative stupor	1
Eu444	[X]Dissociative motor disorders	41
Eu445	[X]Dissociative convulsions	81
Eu446	[X]Dissociative anaesthesia and sensory loss	4
Eu447	[X]Mixed dissociative [conversion] disorders	2
Eu44y	[X]Other dissociative [conversion] disorders	7
Eu44z	[X]Dissociative [conversion] disorder, unspecified	6
Eu45	[X]Somatoform disorders	14
Eu450	[X]Somatization disorder	22
Eu451	[X]Undifferentiated somatoform disorder	7
Eu452	[X]Hypochondriacal disorder	161
Eu453	[X]Somatoform autonomic dysfunction	241
Eu454	[X]Persistent somatoform pain disorder	33
Eu455	[X]Globus pharyngeus	374
Eu45y	[X]Other somatoform disorders	113
Eu45z	[X]Somatoform disorder, unspecified	20
Eu460	[X]Neurasthenia	67
Eu461	[X]Depersonalization - derealization syndrome	15
Eu46y	[X]Other specified neurotic disorders	7
Eu46z	[X]Neurotic disorder, unspecified	28
Eu50	[X]Eating disorders	466
Eu500	[X]Anorexia nervosa	29
Eu501	[X]Atypical anorexia nervosa	14
Eu502	[X]Bulimia nervosa	429
Eu503	[X]Atypical bulimia nervosa	5
Eu504	[X]Overeating associated with other psychological disturbances	9
Eu505	[X]Vomiting associated with other psychological disturbances	8
Eu50y	[X]Other eating disorders	30
Eu50z	[X]Eating disorder, unspecified	225
Eu51	[X]Nonorganic sleep disorders	8
Eu510	[X]Nonorganic insomnia	21
Eu513	[X]Sleepwalking	51
Eu514	[X]Sleep terrors	5
Eu515	[X]Nightmares	21
Eu51z	[X]Nonorganic sleep disorder, unspecified	5
Eu52	[X]Sexual dysfunction, not caused by organic disorder or disease	55
Eu520	[X]Lack or loss of sexual desire	117
Eu521	[X]Sexual aversion and lack of sexual enjoyment	7
Eu522	[X]Failure of genital response	375
Eu523	[X]Orgasmic dysfunction	33
Eu524	[X]Premature ejaculation	26
Eu525	[X]Nonorganic vaginismus	8
Eu526	[X]Nonorganic dyspareunia	8
Eu527	[X]Excessive sexual drive	6
Eu52y	[X]Other sexual dysfunction, not caused by organic disorder or disease	2
Eu52z	[X]Unspecified sexual dysfunction not caused by organic disorder or disease	6
Eu53	[X]Mental and behavioural disorders associated with the puerperium, not elsewhere classified	7
Eu530	[X]Mild mental and behavioural disorders associated with the puerperium, not elsewhere classified	75
Eu531	[X]Severe mental and behavioural disorders associated with the puerperium, not elsewhere classified	24
Eu54	[X]Psychological and behavioural factors associated with disorders or diseases classified elsewhere	1
Eu55	[X]Abuse of non-dependence-producing substances	12
Eu6	[X]Disorders of adult personality and behaviour	12
Eu600	[X]Paranoid personality disorder	6
Eu601	[X]Schizoid personality disorder	2
Eu602	[X]Dissocial personality disorder	15
Eu603	[X]Emotionally unstable personality disorder	49
Eu604	[X]Histrionic personality disorder	6
Eu605	[X]Anankastic personality disorder	24
Eu606	[X]Anxious [avoidant] personality disorder	14
Eu607	[X]Dependent personality disorder	6
Eu608	[X]Addictive personality	2
Eu60y	[X]Other specific personality disorders	8
Eu60z	[X]Personality disorder, unspecified	39
Eu61	[X]Mixed and other personality disorders	4
Eu62	[X]Enduring personality changes, not attributable to brain damage and disease	1
Eu620	[X]Enduring personality change after catastrophic experience	18
Eu621	[X]Enduring personality change after psychiatric illness	16
Eu62y	[X]Other enduring personality changes	18
Eu63	[X]Habit and impulse disorders	11
Eu630	[X]Pathological gambling	41
Eu631	[X]Pathological fire-setting	2
Eu632	[X]Pathological stealing	1
Eu633	[X]Trichotillomania	97
Eu63y	[X]Other habit and impulse disorders	3
Eu63z	[X]Habit and impulse disorder, unspecified	3
Eu64	[X]Gender identity disorders	26
Eu640	[X]Transsexualism	9
Eu64y	[X]Other gender identity disorders	2
Eu64z	[X]Gender identity disorder, unspecified	12
Eu65	[X]Disorders of sexual preference	1
Eu651	[X]Fetishistic transvestism	1
Eu652	[X]Exhibitionism	1
Eu654	[X]Paedophilia	2
Eu65z	[X]Disorder of sexual preference, unspecified	2
Eu660	[X]Sexual maturation disorder	5
Eu661	[X]Egodystonic sexual orientation	1
Eu662	[X]Sexual relationship disorder	7
Eu66y	[X]Other psychosexual development disorders	1
Eu66z	[X]Psychosexual development disorder, unspecified	2
Eu6y	[X]Other disorders of adult personality and behaviour	1
Eu6y0	[X]Elaboration of physical symptoms for psychological reasons	1
Eu6y1	[X]Intentional production or feigning of symptoms or disabilities, either physical or psychological [factitious disorder]	2
Eu6y2	[X]Munchausen's by proxy	1
Eu6z	[X]Unspecified disorder of adult personality and behaviour	4
Eu7	[X]Mental retardation	6
Eu70	[X]Mild mental retardation	33
Eu71	[X]Moderate mental retardation	142
Eu710	[X]Moderate mental retardation with the statement of no, or minimal, impairment of behaviour	2
Eu72	[X]Severe mental retardation	94
Eu721	[X]Severe mental retardation, significant impairment of behaviour requiring attention or treatment	1
Eu72y	[X]Severe mental retardation, other impairments of behaviour	1
Eu73	[X]Profound mental retardation	14
Eu7z	[X]Unspecified mental retardation	15
Eu8	[X]Disorders of psychological development	19
Eu80	[X]Specific developmental disorders of speech and language	22
Eu800	[X]Specific speech articulation disorder	26
Eu801	[X]Expressive language disorder	104
Eu802	[X]Receptive language disorder	16
Eu803	[X]Acquired aphasia with epilepsy [Landau - Kleffner]	3
Eu805	[X]Semantic-pragmatic disorder	10
Eu80y	[X]Other developmental disorders of speech and language	11
Eu80z	[X]Developmental disorder of speech and language, unspecified	45
Eu81	[X]Specific developmental disorders of scholastic skills	3
Eu810	[X]Specific reading disorder	6
Eu814	[X]Moderate learning disability	17
Eu815	[X]Severe learning disability	15
Eu816	[X]Mild learning disability	18
Eu81y	[X]Other developmental disorders of scholastic skills	6
Eu81z	[X]Developmental disorder of scholastic skills, unspecified	966
Eu82	[X]Specific developmental disorder of motor function	106
Eu83	[X]Mixed specific developmental disorders	3
Eu84	[X]Pervasive developmental disorders	13
Eu840	[X]Childhood autism	257
Eu841	[X]Atypical autism	21
Eu842	[X]Rett's syndrome	13
Eu845	[X]Asperger's syndrome	540
Eu84y	[X]Other pervasive developmental disorders	2
Eu84z	[X]Pervasive developmental disorder, unspecified	414
Eu8y	[X]Other disorders of psychological development	1
Eu9	[X]Behavioural and emotional disorders with onset usually occurring in childhood and adolescence	50
Eu90	[X]Hyperkinetic disorders	8
Eu900	[X]Disturbance of activity and attention	1056
Eu901	[X]Hyperkinetic conduct disorder	4
Eu902	[X]Deficits in attention, motor control and perception	2
Eu90z	[X]Hyperkinetic disorder, unspecified	1
Eu91	[X]Conduct disorders	17
Eu910	[X]Conduct disorder confined to the family context	1
Eu911	[X]Unsocialized conduct disorder	1
Eu912	[X]Socialized conduct disorder	36
Eu913	[X]Oppositional defiant disorder	29
Eu91z	[X]Conduct disorder, unspecified	59
Eu92	[X]Mixed disorders of conduct and emotions	9
Eu92y	[X]Other mixed disorders of conduct and emotions	1
Eu93	[X]Emotional disorders with onset specific to childhood	4
Eu930	[X]Separation anxiety disorder of childhood	11
Eu931	[X]Phobic anxiety disorder of childhood	5
Eu932	[X]Social anxiety disorder of childhood	7
Eu933	[X]Sibling rivalry disorder	5
Eu93z	[X]Childhood emotional disorder, unspecified	3
Eu94	[X]Disorder of social functioning with onset specific childhood and adolescence	1
Eu940	[X]Elective mutism	27
Eu941	[X]Reactive attachment disorder of childhood	6
Eu942	[X]Disinhibited attachment disorder of childhood	1
Eu94y	[X]Other childhood disorders of social functioning	2
Eu94z	[X]Childhood disorder of social functioning, unspecified	3
Eu95	[X]Tic disorders	17
Eu950	[X]Transient tic disorder	9
